damage,xcentroid,ycentroid
1,-95.657547,29.841293
1.07911,-95.657898,29.96644
1,-95.65773,30.129055
1,-95.593658,29.910992
.99735868,-95.593651,29.863432
1,-95.593819,29.868286
2.7574542,-95.657982,29.683033
2.3140028,-95.658127,29.913969
1.2960526,-95.658218,29.693439
2.3469388,-95.658279,29.890236
2.9552238,-95.65863,30.078228
.99812204,-95.65905,29.857351
1,-95.659119,29.861841
.99515152,-95.659119,29.902901
1.7331109,-95.594467,29.709759
1,-95.594513,29.994324
.99719101,-95.594681,29.724926
2.8402827,-95.594589,29.675116
2.5493672,-95.594681,29.711563
1.9012399,-95.594719,29.742821
1.6815476,-95.65963,30.06428
.99213839,-95.659592,29.852089
2.1613567,-95.660088,30.058155
3.6993446,-95.659859,29.651588
3,-95.659966,30.11651
2.9635854,-95.660103,29.889153
3.1567695,-95.660172,29.713428
1.5802072,-95.5951,29.657917
1.2246588,-95.595741,29.911392
1.2203593,-95.660912,29.712017
.99542332,-95.660973,29.965239
1,-95.596138,29.913671
1.4721603,-95.596695,30.058332
3.3377483,-95.596939,29.92219
1.7945659,-95.661469,29.891829
3.0135057,-95.661652,29.67017
3.6810834,-95.661926,29.692467
1,-95.661743,30.007401
1.3914835,-95.661995,29.839518
1,-95.66217,29.858814
2.5277905,-95.662285,29.897526
1,-95.597069,30.009586
1,-95.66259,29.683094
.98979592,-95.663063,29.918798
3.7264986,-95.663391,29.713198
2.1816578,-95.598068,29.893942
1.1109102,-95.598259,29.651752
1.4509698,-95.598213,29.960529
1.555136,-95.663872,29.971825
2.1672714,-95.663994,29.686022
2.5390992,-95.663918,29.908133
1,-95.664841,29.860933
1,-95.599113,29.940617
1.3333334,-95.598976,30.003992
.99685782,-95.599312,29.651882
3.4021802,-95.599586,29.66729
1.1591337,-95.599663,29.604816
2.2611046,-95.599464,29.672544
1.1380091,-95.599709,29.602547
1,-95.599838,29.884394
2.8667531,-95.665382,29.604767
2.6006217,-95.665565,29.906895
1,-95.665657,29.868103
1,-95.599976,29.72702
3.3326659,-95.600151,29.720068
3.0382211,-95.66658,29.714199
3.275188,-95.666786,29.882978
1,-95.601181,30.003168
1.502879,-95.601257,29.69331
1,-95.601257,29.780701
1.0736778,-95.601234,30.026302
3.3455415,-95.601547,29.938967
1.9347019,-95.667183,29.915154
3.553772,-95.667252,29.671415
.99914235,-95.668518,29.911503
1.1956044,-95.602234,29.897339
2.9683781,-95.602043,29.842564
2.9683781,-95.602112,29.842821
2.6573343,-95.602165,29.753553
1.6406524,-95.602386,29.986559
1,-95.602478,30.055605
1.1729324,-95.602654,30.093515
4,-95.669144,30.039539
1,-95.669174,29.970942
1.6467532,-95.669334,29.946167
3.6481569,-95.66954,29.714285
1.6052529,-95.602966,29.729101
.99867284,-95.602928,29.698105
2.9724176,-95.60305,29.910158
3.9976745,-95.603249,29.677727
.99903286,-95.603622,29.994785
1.5149963,-95.603577,29.767164
1.9327073,-95.603584,29.841457
1.5662167,-95.67041,29.910448
2.7646422,-95.604233,29.747602
2.4392848,-95.604286,29.602678
3.9501538,-95.60453,29.676727
2.9079924,-95.604378,29.59985
1,-95.604568,29.929874
1,-95.604568,30.103861
1.9852813,-95.604576,29.850195
3.9883816,-95.604515,29.679583
.99961776,-95.604782,29.91662
2.4857938,-95.604836,29.767681
1,-95.671143,29.841171
1,-95.671547,29.975502
1.4193548,-95.671974,29.6348
1,-95.672081,29.990271
.99961585,-95.604958,29.93504
2.1420984,-95.604584,29.641928
1,-95.605606,29.74114
1.8418934,-95.606064,29.712605
.97571015,-95.605957,29.855799
2.3901098,-95.672569,29.989267
1,-95.673126,29.599718
1,-95.673492,29.900295
1.9168485,-95.606651,29.915312
2.7642326,-95.60733,29.91223
1.018405,-95.607475,29.67305
1.0074906,-95.673592,29.986326
1,-95.67382,29.908676
2.1708434,-95.673912,29.701248
.9974156,-95.67421,29.999517
1.0849674,-95.674057,29.917194
1.0548953,-95.674408,29.855179
1.3109883,-95.674438,29.900492
1.9192094,-95.607346,29.725534
.9657684,-95.607544,29.886835
1.066087,-95.607689,29.728516
1.1394558,-95.607681,29.671486
2.6713264,-95.608017,29.752562
1.4543884,-95.608345,29.930664
2.8618371,-95.608391,29.98315
1,-95.674744,29.997868
1,-95.674721,29.887943
1.8990326,-95.67498,29.635899
4,-95.675346,29.70562
1,-95.608604,29.936914
1,-95.608803,29.882887
1,-95.608948,29.987015
1.1122321,-95.609276,30.083973
2.9624639,-95.675804,29.62674
1.6905901,-95.675812,29.618324
3.5038126,-95.609314,29.669563
.99836332,-95.609428,29.86101
1.9376345,-95.609428,29.886147
.9840371,-95.609612,29.781086
1.0604838,-95.610001,29.856651
2.1976435,-95.610321,29.926451
.99406278,-95.677467,29.92909
1.9245731,-95.610649,29.93642
1.088359,-95.610954,29.89452
1,-95.678589,29.596004
1,-95.678467,29.852692
1,-95.678444,29.917841
1.057681,-95.678741,29.821234
1.0082918,-95.678787,29.693956
3.2188416,-95.678658,29.704018
1,-95.679237,29.852522
1,-95.611404,29.730093
.99894327,-95.611557,29.710426
1.8913044,-95.61161,29.692493
1,-95.611847,29.654455
3.3671069,-95.679619,29.984867
3.5722513,-95.680222,29.620695
1,-95.680519,29.858721
1.0288461,-95.680534,29.839108
.99921477,-95.680489,29.868176
1.9113618,-95.612495,29.850218
1,-95.612907,29.948942
1,-95.61293,29.726463
2.142525,-95.612778,29.766396
3,-95.612968,30.019613
2.3409905,-95.613197,30.001995
.99379909,-95.680573,29.924374
1.6306709,-95.680885,29.932756
1,-95.681343,29.68244
1,-95.613312,30.075712
1.2660738,-95.613312,29.732727
3.5705781,-95.614059,29.927408
1,-95.614136,30.04632
1,-95.681778,29.872696
1.1095707,-95.681931,29.651913
1,-95.682076,29.695127
.98804188,-95.682343,29.87557
1.6232737,-95.682381,29.691662
3.9302721,-95.682564,29.654417
.98959583,-95.682899,29.683233
2.6011293,-95.61412,29.613052
.98489749,-95.61441,30.0439
1.3594977,-95.61454,29.936337
1.0964484,-95.614845,29.724161
.98145115,-95.615021,29.740818
1.4760089,-95.615105,30.022697
1.007894,-95.68309,29.820036
1.0046693,-95.683029,29.792267
.98959583,-95.683388,29.683195
1.7684878,-95.68351,29.936207
1,-95.683884,29.99147
2.9380009,-95.68428,29.626213
1.3704572,-95.615288,29.661396
1,-95.615631,29.941532
2.5093906,-95.615997,29.855288
1,-95.684669,29.820667
1,-95.684906,29.85531
1,-95.684723,29.823492
1,-95.616653,30.098587
1,-95.617081,29.955744
1,-95.617073,29.938673
1,-95.685692,29.59602
1.2750096,-95.68605,29.621782
1,-95.686371,29.686089
3.7589762,-95.617615,29.895287
1,-95.617546,29.753485
1,-95.617836,29.860828
2.9169924,-95.617676,29.684898
1.5395052,-95.61795,30.003222
1.7554744,-95.617973,29.863352
1.4485425,-95.618477,29.702158
1,-95.618576,29.732159
3.0951545,-95.618965,29.684872
3.6722939,-95.619576,29.932623
1,-95.619858,29.944883
1.0332708,-95.619942,29.690119
1,-95.619965,30.098473
3,-95.620064,29.928938
2.0175438,-95.621529,29.86092
1.9137889,-95.621956,29.860464
3.1551669,-95.623024,29.774225
.99274886,-95.623337,29.931467
.98026317,-95.623825,30.018845
1,-95.624046,29.954552
1.8738049,-95.624161,29.690075
2.7627907,-95.62429,30.000664
1.61137,-95.624229,29.931435
.99288088,-95.624336,29.706198
1,-95.624588,29.648226
3.6332231,-95.624786,29.665102
2.9790361,-95.625328,29.946753
.986673,-95.625259,30.029972
1.9249692,-95.625824,29.864386
2.4135599,-95.626274,29.678215
1.3511628,-95.626823,30.012747
2.2471278,-95.626801,29.66338
1.1689366,-95.626999,29.678486
2.1645715,-95.62693,29.642147
1.0118302,-95.626984,29.703459
1,-95.627068,29.632547
3.0220392,-95.627136,29.670877
2.8523326,-95.627113,29.990166
2.9770567,-95.628578,29.942511
3.0853293,-95.628899,30.042387
1,-95.629532,29.873354
.98895901,-95.629578,29.863113
.99492222,-95.629478,29.679407
.99704492,-95.629784,30.02639
3.6558285,-95.629623,29.726851
1.5760233,-95.631241,29.700138
1.2654709,-95.631371,29.767662
2.5897775,-95.631416,30.024521
3.8614092,-95.631599,29.613811
1.4648181,-95.631447,29.635647
1.2336931,-95.631577,29.677031
.9968279,-95.63192,29.86356
1.1302632,-95.632813,29.994114
2.5369205,-95.632584,29.779678
2.5580029,-95.632927,29.931856
1.0113422,-95.632942,29.677753
1,-95.633362,29.853943
2.470798,-95.633492,29.615538
1,-95.633606,29.698946
1,-95.63443,30.054874
1,-95.634109,29.908567
1.8821338,-95.634354,29.598173
1,-95.634506,30.027906
1.0322086,-95.634789,30.005594
2.440841,-95.635185,30.117409
.99607265,-95.635254,30.028242
1.9716917,-95.635651,29.735231
1,-95.635773,29.999685
1,-95.63575,29.872372
1,-95.63604,29.86903
3,-95.636101,29.898188
1,-95.636383,29.66983
2.3066864,-95.636574,29.662661
4,-95.636772,29.827896
2.6887851,-95.636993,29.930243
2.7880659,-95.637154,29.920794
2.524657,-95.637413,29.681961
2.6134539,-95.637619,29.73848
2.7332704,-95.637695,29.838276
1.9946352,-95.637749,30.033144
2.876833,-95.637779,30.075075
2.5019798,-95.638298,29.664656
2.2175241,-95.63858,29.743212
1.0473628,-95.63884,29.775085
1,-95.639168,29.851017
.99309665,-95.639343,29.97924
2,-95.640175,30.114538
1,-95.640907,29.693182
2.9631724,-95.641243,29.918091
1,-95.641785,29.740221
1,-95.641922,30.041239
1.0714791,-95.642181,29.655561
1,-95.642311,29.868547
1.0952252,-95.643486,29.739317
4,-95.643982,30.08625
1.0176736,-95.64418,29.976965
1.4013245,-95.644646,29.669619
1.082889,-95.644661,29.667608
2.8369594,-95.644882,29.68618
2.7973137,-95.645203,30.005741
2,-95.645027,29.906565
1,-95.64534,29.651674
1,-95.64547,29.855339
.99780101,-95.646126,29.660421
.98319328,-95.646355,29.853695
1,-95.64682,29.670877
1.5738636,-95.647003,29.909384
1,-95.647049,29.898649
3.991111,-95.647362,29.95615
1,-95.647728,29.977257
3.4411325,-95.647766,29.677156
3.4405007,-95.647598,29.724733
2.1733334,-95.648293,29.694988
3.5441511,-95.648659,29.704165
2.48563,-95.649055,29.685722
1.9645669,-95.649704,29.885601
1,-95.650246,29.888874
1.571897,-95.650375,30.016954
1.0103329,-95.650826,29.674845
1.662256,-95.650902,29.994413
3.8850191,-95.650978,29.680296
1.9820114,-95.651474,29.996904
1.0385321,-95.652542,29.899179
1,-95.652763,29.855749
.98394865,-95.653481,29.872978
1,-95.654083,29.859318
4,-95.654015,29.67985
2.0835226,-95.654091,29.599918
3.758358,-95.654175,29.72101
1,-95.654396,29.874456
1,-95.654381,29.724703
1,-95.654694,30.006536
1,-95.654633,29.966648
1,-95.655067,29.707767
3.1653364,-95.655678,29.649401
4,-95.655708,29.718981
1,-95.656258,29.845316
2.7266188,-95.656372,29.887558
3.57693,-95.65657,29.717108
1,-95.656662,30.10342
1.2227325,-95.656898,29.681574
1,-95.656761,29.857363
2.2410824,-95.656998,30.034622
2.1409836,-95.656845,29.884333
1,-95.657204,29.643272
1,-95.657784,30.034319
2.3961039,-95.65786,29.888618
3.011574,-95.658142,29.697041
1.2434932,-95.658112,29.595728
1,-95.658142,30.036205
2.8078682,-95.658279,29.679495
1,-95.658478,29.692982
3.0560749,-95.658508,30.01379
1.1163337,-95.658638,29.972149
1,-95.65892,29.853308
1,-95.658867,29.857801
2.8669055,-95.658943,29.690809
1,-95.659515,29.89115
1,-95.659424,29.85585
1,-95.660248,29.861488
3.9613292,-95.660385,29.648212
2.8317869,-95.660896,29.714279
1,-95.661423,29.872375
1,-95.661453,29.939503
2.0516431,-95.661469,29.600883
2.6639354,-95.661491,29.909863
2.4979684,-95.661804,29.703922
2.8088014,-95.662254,29.700201
2.0310791,-95.662201,29.688255
1,-95.663467,29.982391
1.5200698,-95.663773,29.69166
3.6308258,-95.664253,29.722164
3.807754,-95.664314,29.882612
1.2363636,-95.664368,29.91288
1.4049766,-95.664375,29.863436
.98730963,-95.664658,29.971825
1,-95.665138,29.979807
1.3295107,-95.66507,29.876715
1.7915007,-95.665367,29.93837
.99800456,-95.665848,29.874165
2.8103392,-95.666145,29.715065
2.2688406,-95.666183,29.678553
3.4385557,-95.666458,29.882826
2.6741059,-95.66658,29.648415
1,-95.666603,29.866154
1.9916034,-95.666855,29.894344
.99631774,-95.667404,29.901651
3.4429905,-95.667862,29.675249
1.1250883,-95.668655,29.678949
1.9315895,-95.669922,29.60182
3,-95.670265,29.945108
1,-95.670517,29.9265
1,-95.671799,29.994478
1.8428049,-95.672363,29.674665
.99833333,-95.672218,29.996315
1,-95.672722,29.834419
1,-95.672707,29.886438
1,-95.672943,29.851679
1.1885034,-95.673248,30.003725
1.7012337,-95.673386,29.685017
3.8828721,-95.673668,29.703569
1.148622,-95.674759,29.836208
1,-95.67514,29.850687
1,-95.67569,29.996437
1,-95.675911,29.938889
3.9912496,-95.676201,29.706614
1,-95.677322,29.900007
3.2466004,-95.67749,29.617746
1.7265085,-95.678139,29.693359
2.0028052,-95.678558,29.928164
1,-95.679153,29.876127
3.1828609,-95.679634,29.712574
1,-95.680138,29.834351
1,-95.680573,29.608925
1,-95.680779,29.685194
3.8170991,-95.680809,29.666105
.99751246,-95.681145,29.853203
1.6773554,-95.681206,29.817928
.99839574,-95.68158,29.874552
1.0424929,-95.681458,29.710772
.99811524,-95.681992,29.853748
2.9416387,-95.681847,29.69833
3.8364966,-95.683205,29.654718
1.2801484,-95.683189,29.623161
2.2978292,-95.683586,29.93416
2.6303928,-95.684128,29.798294
2.6735036,-95.684097,29.938208
1,-95.68457,29.919806
1,-95.684677,29.821733
2.6009734,-95.68512,29.794888
1,-95.685394,29.688688
1,-95.686195,29.68615
.99830937,-95.686638,29.697384
.98897058,-95.686958,29.882248
1.9857997,-95.015945,29.578285
1.9918368,-95.016319,29.579655
1.0104408,-95.016533,29.80946
1,-95.016594,29.377323
3.7427652,-95.01828,29.751986
1,-95.019478,29.78088
2.4191034,-95.01947,30.007143
1,-95.019554,29.509647
1,-95.019676,29.495823
2.5646439,-95.019768,30.037825
1,-95.020927,29.818247
1,-95.021271,29.81461
1,-95.022064,29.658327
1,-95.022194,29.816961
1.1726191,-95.022354,29.801535
1,-95.022537,29.655451
1,-95.023109,29.530952
2.961355,-95.022964,29.40114
1,-95.024658,29.567831
2.9931569,-95.024727,29.74638
2.6360545,-95.025002,29.891005
1.8173835,-95.025497,29.744322
1.6066667,-95.025681,29.654827
2,-95.02639,29.623062
1,-95.026314,29.811209
1.377892,-95.026947,29.661669
3,-95.027664,29.651875
1,-95.030235,29.509401
2.2684295,-95.030449,29.549019
1,-95.031464,29.527874
2,-95.031685,29.857868
1,-95.031677,29.368668
1.8585209,-95.031876,29.52416
1,-95.032158,29.498898
1.045614,-95.032112,29.505932
1.0803572,-95.032318,29.455614
1.9915493,-95.032516,29.455341
2,-95.03273,29.546314
1,-95.033295,29.568747
1,-95.033653,29.506897
1,-95.034203,29.767551
1,-95.035942,29.525412
1,-95.038155,29.471569
1.8880407,-95.03968,29.751764
1,-95.039673,29.478823
.99906498,-95.040009,29.575924
1,-95.039879,29.577528
1,-95.040436,29.469711
2.3094778,-95.04055,29.626852
1,-95.04081,29.473223
1.5748967,-95.041145,29.531212
1.984706,-95.041451,29.583155
1,-95.043465,29.925533
1,-95.043518,29.780878
1.038081,-95.044724,29.795815
1.2131261,-95.044952,29.539362
1.0416666,-95.045174,29.534374
1.4273127,-95.046333,29.448874
1,-95.046448,29.519897
1.2963828,-95.047462,29.682417
1,-95.047829,29.542404
1.8234575,-95.0485,29.580238
1.9757384,-95.048553,29.784388
1.040555,-95.04982,29.66683
1.9075203,-95.050529,29.589231
.9945026,-95.050453,29.510654
2.0095346,-95.052879,29.799383
1,-95.052887,29.522058
1,-95.05323,29.537205
.98330307,-95.053452,29.540079
1,-95.053551,29.807512
2.0055702,-95.053619,29.669079
1,-95.053726,29.684784
1,-95.054077,29.516188
.99618161,-95.054802,29.586634
1.7290423,-95.054794,29.552547
1.8635266,-95.054932,29.867559
1,-95.055428,29.830833
1,-95.015556,29.517662
1,-95.015938,29.516144
1,-95.056351,29.827209
1,-95.057289,29.469221
.98543692,-95.057594,29.51429
1,-95.057961,29.812405
.99722916,-95.017654,29.51189
2.1005037,-95.017685,29.605448
1,-95.017998,29.509487
1,-95.057861,29.463745
1,-95.058891,29.652832
1,-95.020203,29.804972
2.2852113,-95.02095,29.548254
1,-95.059746,29.658064
1,-95.061058,29.868492
1,-95.02124,29.56951
2.9992216,-95.0214,29.652681
1.4840909,-95.021492,29.617241
1,-95.022202,29.380135
1.3504611,-95.022652,29.541155
1,-95.023201,29.666859
1.9003022,-95.061249,29.366177
1.1101322,-95.061432,30.057737
1,-95.061256,29.81394
1,-95.061615,29.525675
1,-95.062065,29.47526
1,-95.062271,29.5707
1.4866469,-95.063034,29.675789
1.4606299,-95.023552,29.451096
1.0436409,-95.024353,29.530033
1,-95.025124,29.655418
1.7258687,-95.025536,29.876408
.97066963,-95.063042,29.570465
1,-95.063301,29.465811
1,-95.06385,29.88131
1,-95.064178,29.692251
.99670404,-95.064903,29.659573
1,-95.027626,29.474043
1,-95.064972,29.505033
1,-95.065132,29.390045
1,-95.065369,29.887745
1.1218987,-95.065247,29.713949
1,-95.065506,29.396248
1,-95.065529,29.909098
1.8004073,-95.066025,29.457384
1.8678038,-95.066422,29.912474
1.5382932,-95.028641,29.80632
1.0459183,-95.029411,29.571541
2.3473024,-95.02948,29.365318
1,-95.029755,29.374407
1,-95.029991,29.877069
1.2570999,-95.030487,29.478033
1,-95.030708,29.505487
.99629515,-95.030815,29.567209
2,-95.067276,29.448021
2,-95.067772,29.358231
1,-95.067619,29.654657
.99905211,-95.067833,29.662828
1,-95.031677,29.668686
1,-95.031693,29.587763
.90799999,-95.032524,29.574324
1,-95.069107,29.474911
1,-95.069733,29.535139
1,-95.033043,29.569981
1,-95.032936,29.453192
1.234714,-95.032898,29.584681
1,-95.033318,29.569098
1,-95.033455,29.569973
1,-95.033928,29.569071
1,-95.03418,29.771593
.99847692,-95.071182,29.671068
1.0383115,-95.071533,29.670074
1.8477104,-95.072212,29.456024
.99661648,-95.073227,29.669613
1.0140845,-95.035507,29.481379
1,-95.035736,29.665922
1.0059524,-95.035782,29.826975
1.5167233,-95.073181,29.473801
1.7884616,-95.073647,29.680763
1,-95.073822,29.67251
1.143617,-95.036705,29.808119
1,-95.036537,29.505888
1.8384615,-95.036789,29.52606
.99925482,-95.036926,29.515993
.99413431,-95.037292,29.796583
1,-95.037552,29.783903
1.9612643,-95.038887,29.588415
1,-95.076622,29.501991
1,-95.076698,29.918579
1.3022261,-95.076889,29.532675
3,-95.039345,29.948172
1,-95.040115,29.476526
1.8205128,-95.040733,29.767183
1.5642458,-95.040947,29.700914
1,-95.041214,29.464302
1.9860163,-95.041405,29.58424
1,-95.077576,29.459904
.9914397,-95.078415,29.925346
2.4289231,-95.078629,29.655504
2.8898306,-95.078903,29.550678
1,-95.079407,29.372746
1,-95.042,29.795868
1.0094461,-95.042068,29.530165
1,-95.04232,29.466984
1,-95.043938,29.529425
1,-95.080658,29.374941
1,-95.080933,29.670994
.99979979,-95.081039,29.678942
1,-95.044205,29.567133
1.3799784,-95.044334,29.565287
1,-95.044418,29.475645
2,-95.045525,29.582123
1,-95.045464,29.512472
1,-95.045708,29.570154
1.9732143,-95.082436,29.488937
2.5869565,-95.082802,30.013353
1,-95.045883,29.642323
1,-95.046051,29.473192
1.8446462,-95.046112,29.508141
.9935959,-95.046127,29.504009
.99655569,-95.046738,29.538122
1.3889278,-95.047913,29.536751
.99967635,-95.083183,29.670828
1,-95.083336,29.493731
1,-95.08371,29.492516
1,-95.083694,29.683929
1,-95.084145,29.912106
1.0998926,-95.084343,29.366674
1,-95.084518,29.448891
1.0176811,-95.049728,29.611374
1,-95.049713,29.682455
1,-95.049713,29.542524
1,-95.085968,29.486536
1,-95.086502,29.522604
